season,player_id,player_name,team,date,opponent,is_home,is_win,game_pk,at_bats,plate_appearances,hits,doubles,triples,home_runs,total_bases,runs,rbi,walks,intentional_walks,strikeouts,hit_by_pitch,stolen_bases,caught_stealing,avg,obp,slg,ops,babip,ground_outs,air_outs,ground_into_double_play,sac_bunts,sac_flies,left_on_base,catchers_interference
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,4,4,1,1,0,0,2,0,1,0,0,2,0,0,0,.259,.429,.407,.836,.500,1,0,0,0,0,2,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825581,2,4,1,0,0,0,1,0,3,1,0,1,0,1,0,.276,.436,.414,.850,.500,0,1,0,0,1,0,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-22,Scottsdale Scorpions,True,True,825586,5,5,2,1,0,0,3,1,2,0,0,1,0,1,0,.294,.432,.441,.873,.500,0,2,0,0,0,1,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,4,6,0,0,0,0,0,1,0,2,0,3,0,0,0,.263,.420,.395,.815,.000,0,1,0,0,0,2,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,3,5,1,1,0,0,2,0,3,2,0,2,0,0,1,.268,.436,.415,.851,1.000,0,0,0,0,0,0,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,.267,.424,.400,.824,.333,1,1,0,0,0,2,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-31,Mesa Solar Sox,True,False,825582,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,.245,.397,.367,.764,.000,0,1,0,0,0,4,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-02,Glendale Desert Dogs,False,True,825658,4,4,2,1,0,0,3,1,1,0,0,1,0,1,0,.264,.403,.396,.799,.667,1,0,0,0,0,0,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,5,5,3,1,0,0,4,0,1,0,0,1,0,1,1,.293,.417,.431,.848,.750,0,1,0,0,0,1,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-06,Salt River Rafters,False,True,825624,3,4,1,0,0,1,4,1,2,0,0,1,0,0,0,.295,.408,.475,.883,.000,1,1,0,0,1,3,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,4,5,1,0,0,1,4,1,1,1,0,2,0,0,0,.292,.407,.508,.915,.000,1,0,0,0,0,3,0
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,.279,.393,.485,.878,.---,0,0,0,0,0,0,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,3,5,0,0,0,0,0,1,0,1,0,1,1,0,0,.000,.400,.000,.400,.000,2,0,0,0,0,4,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,4,5,1,0,0,0,1,1,1,1,0,0,0,0,0,.143,.400,.143,.543,.250,1,2,0,0,0,3,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-26,Peoria Javelinas,True,True,825584,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,.091,.286,.091,.377,.000,2,0,1,0,0,5,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-29,Scottsdale Scorpions,True,True,825583,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,.067,.222,.067,.289,.000,1,3,0,0,0,3,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,3,4,1,0,0,0,1,0,0,1,0,0,0,1,0,.111,.273,.111,.384,.333,0,2,0,0,0,0,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,.091,.231,.091,.322,.000,1,0,1,0,0,3,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,3,5,1,0,0,0,1,3,1,2,0,1,0,1,0,.120,.290,.120,.410,.500,0,1,0,0,0,1,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,4,4,1,0,0,0,1,0,0,0,0,2,0,0,1,.138,.286,.138,.424,.500,1,0,0,0,0,0,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,4,5,0,0,0,0,0,0,0,1,0,4,0,0,0,.121,.275,.121,.396,.---,0,0,0,0,0,6,0
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-11,Salt River Rafters,False,False,825617,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,.108,.250,.108,.358,.000,0,2,0,0,0,3,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,3,4,1,0,0,0,1,0,2,1,0,0,0,0,0,.333,.500,.333,.833,.333,2,0,0,0,0,2,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-08,Glendale Desert Dogs,True,True,825591,5,6,2,1,0,0,3,1,0,1,0,2,0,1,0,.375,.500,.500,1.000,.667,0,1,0,0,0,4,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-14,Mesa Solar Sox,False,False,825604,3,4,0,0,0,0,0,0,0,1,0,2,0,0,1,.273,.429,.364,.793,.000,1,0,1,0,0,3,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-15,Mesa Solar Sox,True,True,825589,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0,.286,.444,.357,.801,.333,1,1,0,0,0,4,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-16,Salt River Rafters,False,True,825633,6,6,3,0,0,1,6,1,4,0,0,1,0,0,0,.350,.458,.550,1.008,.500,1,1,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-17,Glendale Desert Dogs,True,False,825587,3,4,0,0,0,0,0,0,0,1,0,3,0,0,0,.304,.429,.478,.907,.---,0,0,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-18,Scottsdale Scorpions,False,False,825614,2,3,1,1,0,0,2,1,1,1,0,0,0,0,0,.320,.452,.520,.972,.500,1,0,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,.310,.429,.483,.912,.250,3,0,0,0,0,0,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825581,4,4,1,0,0,0,1,0,2,0,0,1,0,1,0,.303,.410,.455,.865,.333,1,1,0,0,0,2,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-22,Scottsdale Scorpions,True,True,825586,5,5,3,0,0,0,3,2,1,0,0,2,0,1,0,.342,.432,.474,.906,1.000,0,0,0,0,0,2,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,4,5,2,0,0,0,2,2,0,1,0,1,0,2,0,.357,.449,.476,.925,.667,0,1,0,0,0,3,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,4,6,1,0,0,0,1,1,0,2,0,1,0,0,1,.348,.455,.457,.912,.333,2,0,0,0,0,2,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-26,Peoria Javelinas,True,True,825584,4,4,2,0,0,0,2,0,1,0,0,1,0,1,0,.360,.458,.460,.918,.667,1,0,0,0,0,0,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,.333,.438,.426,.864,.000,0,2,0,0,0,2,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,.316,.426,.404,.830,.000,2,0,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-31,Mesa Solar Sox,True,False,825582,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,.305,.423,.390,.813,.000,2,0,1,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,3,4,1,0,0,1,4,3,2,1,0,0,0,1,0,.306,.427,.435,.862,.000,2,0,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-02,Glendale Desert Dogs,False,True,825658,3,4,2,1,0,0,3,1,0,1,0,1,0,1,0,.323,.443,.462,.905,1.000,0,0,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,6,6,2,1,0,0,3,0,3,0,0,1,0,1,0,.324,.435,.465,.900,.400,3,0,0,0,0,5,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,2,5,1,0,0,0,1,0,1,3,0,0,0,0,0,.329,.456,.466,.922,.500,1,0,0,0,0,0,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,3,5,2,1,0,0,3,1,3,2,0,0,0,1,0,.342,.474,.487,.961,.667,0,1,0,0,0,1,0
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,.329,.459,.468,.927,.000,2,0,0,0,0,0,0
2025,806964,Sebastian Walcott,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,4,5,2,1,0,0,3,2,0,1,0,1,0,0,0,.500,.600,.750,1.350,.667,0,1,0,0,0,1,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-08,Salt River Rafters,True,True,825619,5,5,2,0,0,0,2,1,1,0,0,1,0,0,0,.400,.400,.400,.800,.500,2,0,0,0,0,4,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-10,Mesa Solar Sox,True,True,825620,4,4,2,0,0,0,2,1,2,0,0,1,0,0,0,.444,.444,.444,.888,.667,1,0,0,0,0,1,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,3,5,0,0,0,0,0,1,0,2,0,1,0,1,0,.333,.429,.333,.762,.000,2,0,0,0,0,0,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-16,Glendale Desert Dogs,True,True,825621,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,.250,.333,.250,.583,.000,0,1,0,0,0,3,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,4,5,1,1,0,0,2,2,2,1,0,2,0,0,0,.250,.348,.300,.648,.500,1,0,0,0,0,2,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,.217,.333,.261,.594,.000,0,1,0,0,0,3,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,4,4,1,0,0,0,1,0,0,0,0,2,0,0,0,.222,.323,.259,.582,.500,1,0,0,0,0,2,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,6,6,1,0,0,0,1,0,0,0,0,3,0,1,0,.212,.297,.242,.539,.333,2,0,0,0,0,8,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.189,.268,.216,.484,.000,2,1,0,0,0,3,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,3,4,1,1,0,0,2,1,0,0,0,1,1,0,0,.200,.289,.250,.539,.500,1,0,0,0,0,1,0
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-11-10,Salt River Rafters,False,False,825623,3,4,2,0,0,0,2,1,0,1,0,1,0,0,0,.233,.327,.279,.606,1.000,0,0,0,0,0,0,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,3,4,1,0,0,0,1,1,0,1,0,2,0,0,0,.333,.500,.333,.833,1.000,0,0,0,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-09,Glendale Desert Dogs,False,False,825666,4,6,3,3,0,0,6,2,2,2,0,0,0,0,0,.571,.700,1.000,1.700,.750,1,0,1,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,3,5,1,0,0,1,4,2,2,2,0,1,0,0,0,.500,.667,1.100,1.767,.000,1,0,0,0,0,0,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-17,Mesa Solar Sox,False,True,825595,4,5,3,0,0,1,6,2,2,0,0,1,1,0,0,.571,.700,1.214,1.914,1.000,0,0,0,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,2,5,1,0,0,1,4,2,1,3,0,0,0,1,0,.563,.720,1.313,2.033,.000,1,0,1,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,True,825646,2,4,0,0,0,0,0,0,0,2,0,1,0,0,0,.500,.690,1.167,1.857,.000,0,1,0,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,4,5,2,1,0,0,3,2,1,1,0,2,0,0,0,.500,.676,1.091,1.767,1.000,0,0,0,0,0,4,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,3,6,2,0,0,0,2,0,0,2,0,0,1,0,0,.520,.700,1.040,1.740,.667,1,0,0,0,0,0,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,4,4,2,0,0,1,5,1,2,0,0,0,0,0,0,.517,.682,1.069,1.751,.333,1,1,0,0,0,1,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,4,5,2,0,0,0,2,2,1,0,0,1,1,0,0,.515,.673,1.000,1.673,.667,1,0,0,0,0,2,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-01,Salt River Rafters,True,True,825611,4,5,1,0,0,0,1,1,0,1,0,1,0,0,0,.486,.648,.919,1.567,.333,2,0,0,0,0,3,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,4,6,2,1,0,0,3,4,0,2,0,0,0,0,0,.488,.650,.902,1.552,.500,1,1,1,0,0,1,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,2,5,0,0,0,0,0,1,1,2,0,0,0,0,0,.465,.631,.860,1.491,.000,0,3,0,0,1,1,0
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-10,Salt River Rafters,False,False,825623,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,.447,.609,.809,1.418,.250,2,1,0,0,0,3,0
2025,700083,John Bay,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,3,5,0,0,0,0,0,2,0,1,0,2,1,0,0,.000,.400,.000,.400,.000,1,0,0,0,0,1,0
2025,700083,John Bay,Scottsdale Scorpions,2025-11-07,Glendale Desert Dogs,False,False,825655,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,.222,.000,.222,.000,1,2,0,0,0,2,0
2025,700083,John Bay,Scottsdale Scorpions,2025-11-11,Glendale Desert Dogs,True,False,825608,3,4,1,0,0,0,1,0,1,1,0,2,0,0,0,.100,.308,.100,.408,1.000,0,0,0,0,0,3,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-16,Glendale Desert Dogs,True,True,825621,2,3,1,0,0,0,1,1,0,0,0,0,1,0,0,.500,.667,.500,1.167,.500,1,0,0,0,0,0,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,1,4,0,0,0,0,0,3,0,3,0,0,0,1,0,.333,.714,.333,1.047,.000,1,0,0,0,0,1,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.714,.333,1.047,.---,0,0,0,0,0,0,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,.200,.636,.200,.836,.000,1,0,0,0,0,2,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,.111,.467,.111,.578,.000,1,0,0,0,0,3,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,1,4,0,0,0,0,0,1,0,3,0,0,0,0,0,.100,.526,.100,.626,.000,1,0,0,0,0,0,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,3,5,1,0,0,1,4,1,1,2,0,2,0,0,0,.154,.542,.385,.927,.---,0,0,0,0,0,3,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-01,Salt River Rafters,True,True,825611,5,5,4,0,0,0,4,0,1,0,0,1,0,0,0,.333,.586,.500,1.086,1.000,0,0,0,0,0,1,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-02,Peoria Javelinas,True,True,825610,3,3,1,1,0,0,2,1,2,0,0,1,0,0,0,.333,.563,.524,1.087,.500,0,1,0,0,0,0,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-05,Surprise Saguaros,False,True,825577,5,5,1,1,0,0,2,0,0,0,0,4,0,0,0,.308,.514,.500,1.014,1.000,0,0,0,0,0,1,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,.276,.488,.448,.936,.000,1,1,0,0,0,3,0
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-11,Glendale Desert Dogs,True,False,825608,2,4,0,0,0,0,0,1,0,2,0,2,0,0,0,.258,.489,.419,.908,.---,0,0,0,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,4,4,0,0,0,0,0,0,1,0,0,2,0,0,0,.000,.000,.000,.000,.000,2,0,0,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-09,Glendale Desert Dogs,False,False,825666,3,5,2,0,0,1,5,1,2,1,0,1,1,1,0,.286,.444,.714,1.158,1.000,0,0,0,0,0,0,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,4,5,1,0,0,0,1,1,1,1,0,1,0,0,0,.273,.429,.545,.974,.333,2,0,0,0,0,2,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-15,Salt River Rafters,True,False,825622,4,5,2,1,0,0,3,0,0,0,0,1,1,0,0,.333,.474,.600,1.074,.667,0,1,0,0,0,3,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,.294,.455,.529,.984,.000,1,0,0,0,0,4,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,2,4,2,1,0,0,3,1,0,2,0,0,0,0,0,.368,.538,.632,1.170,1.000,0,0,0,0,0,0,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,4,5,0,0,0,0,0,1,0,1,0,2,0,0,0,.304,.484,.522,1.006,.000,0,2,0,0,0,8,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,4,5,2,1,0,1,6,2,1,1,0,2,0,0,0,.333,.500,.667,1.167,1.000,0,0,0,0,0,2,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-26,Mesa Solar Sox,True,True,825609,3,4,1,0,0,1,4,1,2,1,0,2,0,0,0,.333,.500,.733,1.233,.---,0,0,0,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,3,4,2,1,0,0,3,1,1,1,0,0,0,0,0,.364,.523,.758,1.281,.667,1,0,0,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-29,Surprise Saguaros,False,False,825583,2,4,2,1,0,0,3,1,1,2,0,0,0,0,0,.400,.563,.800,1.363,1.000,0,0,0,0,0,0,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,5,5,2,1,0,0,3,0,1,0,0,2,0,0,0,.400,.547,.775,1.322,.667,1,0,1,0,0,5,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-10-31,Salt River Rafters,False,True,825626,4,4,2,1,0,0,3,0,0,0,0,1,0,0,0,.409,.544,.773,1.317,.667,1,0,0,0,0,3,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,5,6,3,1,0,0,4,0,4,1,0,1,0,0,0,.429,.556,.776,1.332,.750,0,1,0,0,0,3,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-11-05,Surprise Saguaros,False,True,825577,5,5,1,1,0,0,2,0,1,0,0,2,0,0,0,.407,.529,.741,1.270,.333,2,0,0,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-11-07,Glendale Desert Dogs,False,False,825655,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,.386,.514,.702,1.216,.000,2,0,1,0,0,1,0
2025,692238,Parks Harber,Scottsdale Scorpions,2025-11-11,Glendale Desert Dogs,True,False,825608,3,4,1,0,0,0,1,1,0,1,0,1,0,0,0,.383,.513,.683,1.196,.500,0,1,0,0,0,2,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,4,4,3,1,0,0,4,0,1,0,0,1,0,0,0,.750,.750,1.000,1.750,1.000,0,0,0,0,0,0,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-09,Glendale Desert Dogs,False,False,825666,4,5,1,1,0,0,2,0,1,1,0,2,0,0,0,.500,.556,.750,1.306,.500,1,0,0,0,0,7,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-10,Mesa Solar Sox,True,True,825620,3,4,1,0,0,0,1,1,1,1,0,1,0,0,0,.455,.538,.636,1.174,.500,0,1,0,0,0,1,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,5,5,1,0,0,1,4,1,3,0,0,2,0,0,0,.375,.444,.688,1.132,.000,1,1,0,0,0,3,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-16,Glendale Desert Dogs,True,True,825621,4,4,1,0,0,1,4,1,3,0,0,3,0,0,0,.350,.409,.750,1.159,.---,0,0,0,0,0,4,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-17,Mesa Solar Sox,False,True,825595,5,5,2,1,0,1,6,1,7,0,0,0,0,1,0,.360,.407,.840,1.247,.250,2,1,1,0,0,3,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,5,5,1,0,0,0,1,1,2,0,0,1,0,2,0,.333,.375,.733,1.108,.250,3,0,0,0,0,3,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,.303,.361,.667,1.028,.000,0,1,0,0,0,1,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,.270,.325,.595,.920,.000,1,0,0,0,0,2,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,3,5,0,0,0,0,0,0,1,1,0,2,0,0,0,.250,.311,.550,.861,.000,1,1,0,0,1,4,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-26,Mesa Solar Sox,True,True,825609,5,5,1,1,0,0,2,1,0,0,0,2,0,0,0,.244,.300,.533,.833,.333,1,1,0,0,0,3,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,.224,.278,.490,.768,.000,1,1,0,0,0,1,0
2025,801075,Walker Janek,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,5,5,2,0,0,0,2,0,1,0,0,1,0,0,0,.241,.288,.481,.769,.500,1,1,0,0,0,1,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,4,4,1,0,0,0,1,0,1,0,0,0,0,1,0,.250,.250,.250,.500,.250,0,3,0,0,0,4,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-08,Salt River Rafters,True,True,825619,5,6,3,1,0,1,7,4,5,1,0,1,0,0,0,.444,.500,.889,1.389,.667,1,0,0,0,0,3,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-10,Mesa Solar Sox,True,True,825620,4,5,1,0,0,0,1,1,0,0,0,1,1,0,0,.385,.467,.692,1.159,.333,1,1,0,0,0,3,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,5,5,1,1,0,0,2,1,1,0,0,1,0,0,0,.333,.400,.611,1.011,.250,3,0,0,0,0,1,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-15,Salt River Rafters,True,False,825622,6,6,4,3,0,0,7,2,3,0,0,0,0,0,0,.417,.462,.750,1.212,.667,2,0,1,0,0,2,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-17,Mesa Solar Sox,False,True,825595,3,5,1,0,0,0,1,2,1,1,0,0,1,0,0,.407,.484,.704,1.188,.333,0,2,0,0,0,1,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,4,4,2,0,0,1,5,2,4,0,0,0,0,0,0,.419,.486,.774,1.260,.333,1,1,0,0,0,3,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,.382,.462,.706,1.168,.000,1,1,0,0,0,6,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,3,4,0,0,0,0,0,0,0,1,0,3,0,0,0,.351,.442,.649,1.091,.---,0,0,0,0,0,1,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,4,5,1,0,0,0,1,2,0,1,0,1,0,0,0,.341,.438,.610,1.048,.333,0,2,0,0,0,1,0
2025,814409,Seaver King,Scottsdale Scorpions,2025-10-26,Mesa Solar Sox,True,True,825609,4,5,3,0,0,0,3,0,4,1,0,1,0,0,0,.378,.472,.622,1.094,1.000,0,0,0,0,0,0,0
