game_pk,date,venue,inning,half_inning,pitcher_id,pitcher_name,batter_id,batter_name,pitch_number,pitch_type_code,pitch_type_desc,call,start_speed,end_speed,extension,release_x,release_y,release_z,spin_rate,spin_direction,break_angle,break_length,break_vertical,break_vertical_induced,break_horizontal,zone,plate_time,type_confidence,launch_speed,launch_angle,total_distance,trajectory,hardness,hit_location
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,701771,Billy Amick,3,CH,Changeup,Swinging Strike,85.0,77.3,7.343659954750518,2.623700744255864,50.00111814542418,5.623672027673509,1939,107,27.6,7.2,-28.3,9.7,-14.6,12,0.44402264939596314,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,702253,Cam Collier,1,FC,Cutter,Ball,86.4,79.5,7.099395156532617,2.6480241070014077,50.002002369221856,5.458977369575292,2027,113,1.2,7.2,-29.9,7.0,-0.4,13,0.4366606622402043,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,702253,Cam Collier,2,SI,Sinker,"In play, run(s)",93.2,84.7,7.193920346438817,2.6304701990392867,50.000148711071986,5.603976261315115,2062,127,33.6,7.2,-24.8,6.8,-16.3,3,0.4056578994692286,2.0,89.0,9.0,159.0,line_drive,medium,7
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,694230,Hendry Mendez,1,SI,Sinker,Called Strike,93.2,85.3,7.110518759110113,2.6863421598255908,50.004039122524716,5.5565556916270245,2024,121,30.0,7.2,-27.5,4.1,-16.2,6,0.40445060339334526,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,694230,Hendry Mendez,2,SI,Sinker,Called Strike,93.8,85.9,7.163963566990306,2.62252261583304,50.00581752865851,5.515891847824952,1978,126,30.0,6.0,-23.5,7.7,-13.7,5,0.40175204452578006,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,694230,Hendry Mendez,3,FF,Four-Seam Fastball,Foul,93.6,85.3,7.165861083234285,2.7047723280186013,50.000118567905254,5.520292846081358,2151,122,28.8,4.8,-18.2,13.1,-10.0,2,0.4031791447906752,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,top,687562,Jake Bennett,694230,Hendry Mendez,4,FC,Cutter,"In play, out(s)",85.7,78.9,7.098694947172094,2.6786227080242937,50.00456847086372,5.473514423454423,1916,123,2.4,7.2,-31.7,5.5,-1.2,8,0.4390174664025017,2.0,94.7,-19.0,7.0,ground_ball,medium,4
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,703492,Nick Morabito,1,SI,Sinker,"In play, out(s)",92.7,85.4,6.00788649972165,-1.524839632888862,50.00389118386933,5.633996312996866,2200,206,31.2,4.8,-19.8,11.9,11.8,4,0.40456419792494636,2.0,75.6,12.0,144.0,line_drive,medium,3
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,805808,Kevin McGonigle,1,FF,Four-Seam Fastball,Ball,93.8,85.4,5.979680913328642,-1.796794444880141,50.00341160065678,5.660714854551123,2468,209,16.8,3.6,-13.1,18.1,4.0,11,0.4017258193828446,0.97,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,805808,Kevin McGonigle,2,CH,Changeup,Ball,87.9,80.3,6.0515655944307465,-1.9632730049753584,50.00337202725179,5.365194517524361,2027,230,28.8,8.4,-31.7,3.8,17.0,13,0.4292890551296118,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,805808,Kevin McGonigle,3,FF,Four-Seam Fastball,Called Strike,93.7,85.5,6.116696626308248,-1.5575017021444497,50.004682134308304,5.5314761946472215,2580,209,24.0,3.6,-13.3,17.9,5.8,5,0.40224069660314044,0.87,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,805808,Kevin McGonigle,4,SL,Slider,"In play, out(s)",84.1,77.1,5.942968975665804,-1.902770458470241,50.00056915820428,5.543807218206685,2657,54,8.4,9.6,-40.8,-2.0,-5.9,4,0.44820777738559237,0.9,93.9,-3.0,30.0,ground_ball,medium,3
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,801194,Max Anderson,1,SI,Sinker,Swinging Strike,93.4,85.8,6.226864997765319,-1.3320650211989387,50.0063688476746,5.607121441583265,,,36.0,4.8,-18.7,12.5,13.7,5,0.4025268959901762,2.0,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,801194,Max Anderson,2,SI,Sinker,Ball,94.5,86.9,6.288579332176857,-1.212682847639616,50.001121037716125,5.44039476059482,,,37.2,4.8,-18.6,12.1,13.8,14,0.39878503255674413,0.91,,,,,,
825618,2025-10-06,Scottsdale Stadium,3,bottom,691000,Carson Montgomery,801194,Max Anderson,3,SI,Sinker,Ball,93.7,86.2,6.224153099582729,-1.3153165018948756,50.00176405598612,5.498168753320254,2315,198,36.0,4.8,-18.6,12.6,13.4,14,0.40152400422582657,2.0,,,,,,
